id,order_id,product_id,quantity,unit_price,discount_pct,line_total
55571,26332,13,4,5.2,0,20.8
55572,26332,242,1,12.35,0,12.35
55573,26333,190,5,3.6,0,18.0
55574,26334,119,3,4.4,5,12.54
55575,26334,75,2,7.9,0,15.8
55576,26334,46,2,10.4,0,20.8
55577,26335,29,1,7.45,0,7.45
55578,26336,253,1,7.6,0,7.6
55579,26337,30,1,4.65,5,4.41
55580,26337,286,3,10.95,0,32.85
55581,26337,74,2,6.65,0,13.3
55582,26337,188,3,5.3,0,15.9
55583,26338,171,1,11.9,0,11.9
55584,26339,231,2,11.3,0,22.6
55585,26340,213,3,7.1,0,21.3
55586,26340,266,1,4.8,15,4.08
55587,26341,244,2,12.0,0,24.0
55588,26342,108,4,10.3,5,39.14
55589,26342,244,1,12.0,0,12.0
55590,26342,131,3,4.0,0,12.0
55591,26343,56,2,5.35,0,10.7
55592,26344,149,1,7.6,0,7.6
55593,26345,291,1,14.45,10,13.0
55594,26345,78,1,9.2,0,9.2
55595,26345,256,1,12.7,10,11.43
55596,26346,228,1,10.55,0,10.55
55597,26347,244,1,12.0,0,12.0
55598,26348,173,1,5.8,0,5.8
55599,26348,4,1,14.15,0,14.15
55600,26349,247,1,4.65,0,4.65
55601,26349,237,3,3.1,0,9.3
55602,26350,52,1,4.4,0,4.4
55603,26351,15,2,7.65,0,15.3
55604,26352,178,2,7.6,0,15.2
55605,26353,236,1,3.05,0,3.05
55606,26353,72,2,5.95,0,11.9
55607,26353,165,2,6.55,0,13.1
55608,26354,164,3,5.65,0,16.95
55609,26355,12,3,4.25,0,12.75
55610,26355,45,2,7.85,0,15.7
55611,26356,20,2,14.9,0,29.8
55612,26356,84,4,6.9,0,27.6
55613,26356,101,2,5.15,0,10.3
55614,26356,32,1,12.05,0,12.05
55615,26356,218,3,5.95,0,17.85
55616,26357,101,1,5.15,0,5.15
55617,26358,149,4,7.6,0,30.4
55618,26359,21,4,14.05,0,56.2
55619,26359,126,1,14.05,0,14.05
55620,26360,157,1,2.8,0,2.8
55621,26361,55,1,4.55,0,4.55
55622,26362,68,3,3.1,0,9.3
55623,26363,8,1,4.75,20,3.8
55624,26364,290,1,13.5,0,13.5
55625,26365,34,4,14.1,0,56.4
55626,26365,150,1,7.95,0,7.95
55627,26366,156,2,14.8,0,29.6
55628,26366,77,2,12.75,15,21.67
55629,26366,262,2,5.2,0,10.4
55630,26366,23,1,5.45,0,5.45
55631,26367,107,2,13.4,0,26.8
55632,26367,174,1,3.85,0,3.85
55633,26368,188,1,5.3,0,5.3
55634,26369,265,2,3.6,0,7.2
55635,26370,72,1,5.95,0,5.95
55636,26371,265,1,3.6,0,3.6
55637,26371,201,1,9.05,0,9.05
55638,26371,93,1,9.45,0,9.45
55639,26371,38,1,6.9,0,6.9
55640,26372,61,5,8.2,0,41.0
55641,26372,185,4,11.15,0,44.6
55642,26372,77,1,12.75,0,12.75
55643,26373,289,3,11.75,0,35.25
55644,26374,275,3,11.55,10,31.18
55645,26375,167,2,10.05,0,20.1
55646,26375,295,1,4.95,0,4.95
55647,26376,70,2,5.35,0,10.7
55648,26376,80,1,14.15,0,14.15
55649,26377,257,3,12.7,0,38.1
55650,26378,106,1,10.5,20,8.4
55651,26378,109,2,11.35,0,22.7
55652,26379,213,1,7.1,0,7.1
55653,26379,276,3,14.65,0,43.95
55654,26379,243,4,11.5,0,46.0
55655,26380,66,1,9.65,0,9.65
55656,26381,146,1,5.5,0,5.5
55657,26382,48,3,8.2,0,24.6
55658,26383,145,1,5.8,20,4.64
55659,26383,116,5,4.1,10,18.45
55660,26384,10,1,3.8,5,3.61
55661,26384,127,1,3.25,0,3.25
55662,26384,83,1,6.65,10,5.98
55663,26384,224,1,4.3,0,4.3
55664,26385,281,3,3.2,10,8.64
55665,26386,128,4,3.7,0,14.8
55666,26386,16,1,13.95,0,13.95
55667,26387,176,2,5.55,0,11.1
55668,26388,258,2,7.8,0,15.6
55669,26389,44,1,6.0,0,6.0
55670,26390,118,5,6.45,0,32.25
55671,26391,101,1,5.15,5,4.89
55672,26392,181,1,12.7,0,12.7
55673,26392,149,1,7.6,0,7.6
55674,26392,29,1,7.45,15,6.33
55675,26392,234,1,6.0,0,6.0
55676,26393,29,1,7.45,0,7.45
55677,26394,9,1,7.0,0,7.0
55678,26395,151,2,10.7,10,19.26
55679,26396,181,3,12.7,0,38.1
55680,26396,148,2,6.1,5,11.59
55681,26397,273,1,7.35,0,7.35
55682,26397,154,1,9.1,10,8.19
55683,26398,182,1,11.85,0,11.85
55684,26398,144,1,4.75,15,4.03
55685,26398,30,1,4.65,0,4.65
55686,26398,293,4,6.15,0,24.6
55687,26399,111,2,14.7,0,29.4
55688,26400,29,1,7.45,0,7.45
55689,26400,15,2,7.65,0,15.3
55690,26401,263,1,3.2,0,3.2
55691,26401,59,1,7.6,0,7.6
55692,26401,106,1,10.5,0,10.5
55693,26401,252,2,5.05,0,10.1
55694,26402,294,1,4.6,0,4.6
55695,26403,220,1,3.1,0,3.1
55696,26403,244,3,12.0,0,36.0
55697,26404,175,1,3.55,0,3.55
55698,26405,34,1,14.1,10,12.69
55699,26406,119,2,4.4,5,8.36
55700,26406,225,2,7.6,0,15.2
55701,26406,280,1,5.45,0,5.45
55702,26407,23,1,5.45,0,5.45
55703,26407,75,1,7.9,5,7.5
55704,26408,41,2,5.9,0,11.8
55705,26408,11,1,3.25,0,3.25
55706,26409,242,2,12.35,0,24.7
55707,26409,112,3,4.1,0,12.3
55708,26409,216,1,13.0,0,13.0
55709,26409,250,1,3.2,0,3.2
55710,26410,292,2,3.5,10,6.3
55711,26410,261,3,12.5,0,37.5
55712,26411,172,3,2.65,0,7.95
55713,26411,224,1,4.3,0,4.3
55714,26411,299,1,7.5,0,7.5
55715,26412,118,1,6.45,0,6.45
55716,26413,161,2,3.35,10,6.03
55717,26414,80,1,14.15,0,14.15
55718,26415,264,3,6.4,0,19.2
55719,26416,89,2,4.9,0,9.8
55720,26417,265,1,3.6,0,3.6
55721,26417,291,5,14.45,0,72.25
55722,26418,123,3,9.85,0,29.55
55723,26418,182,3,11.85,5,33.77
55724,26418,174,3,3.85,0,11.55
55725,26418,116,3,4.1,0,12.3
55726,26419,36,1,11.0,0,11.0
55727,26419,222,1,5.05,10,4.54
55728,26420,186,1,13.6,0,13.6
55729,26420,221,1,4.8,0,4.8
55730,26421,105,2,3.75,15,6.37
55731,26421,163,1,7.1,0,7.1
55732,26422,247,1,4.65,10,4.18
55733,26423,205,1,5.5,0,5.5
55734,26423,99,1,4.7,0,4.7
55735,26424,229,2,15.55,0,31.1
55736,26425,102,2,3.4,5,6.46
55737,26425,125,2,11.1,0,22.2
55738,26426,32,2,12.05,0,24.1
55739,26427,280,1,5.45,15,4.63
55740,26427,208,2,3.5,0,7.0
55741,26427,11,1,3.25,0,3.25
55742,26427,33,1,12.7,0,12.7
55743,26428,221,2,4.8,0,9.6
55744,26428,237,2,3.1,15,5.27
55745,26429,102,1,3.4,0,3.4
55746,26430,200,2,11.9,0,23.8
55747,26431,188,1,5.3,0,5.3
55748,26432,60,1,7.5,0,7.5
55749,26433,283,1,7.6,0,7.6
55750,26433,150,2,7.95,0,15.9
55751,26434,117,1,5.5,0,5.5
55752,26435,13,3,5.2,0,15.6
55753,26435,262,5,5.2,0,26.0
55754,26436,177,1,3.35,0,3.35
55755,26437,132,2,4.3,0,8.6
55756,26438,232,2,5.0,0,10.0
55757,26439,177,1,3.35,0,3.35
55758,26439,12,3,4.25,0,12.75
55759,26439,18,1,8.7,0,8.7
55760,26440,250,3,3.2,5,9.12
55761,26440,297,3,4.75,0,14.25
55762,26441,266,5,4.8,0,24.0
55763,26441,85,1,4.95,0,4.95
55764,26441,67,1,6.95,0,6.95
55765,26441,221,2,4.8,5,9.12
55766,26441,140,1,10.4,0,10.4
55767,26442,243,2,11.5,0,23.0
55768,26443,109,2,11.35,0,22.7
55769,26443,157,1,2.8,0,2.8
55770,26444,195,1,6.3,5,5.98
55771,26445,166,1,10.25,0,10.25
55772,26445,96,2,14.6,0,29.2
55773,26445,244,3,12.0,0,36.0
55774,26445,197,1,13.1,15,11.13
55775,26446,104,1,7.75,0,7.75
55776,26447,40,1,4.35,5,4.13
55777,26447,286,2,10.95,0,21.9
55778,26448,208,1,3.5,0,3.5
55779,26449,297,2,4.75,10,8.55
55780,26450,229,1,15.55,5,14.77
55781,26450,267,2,4.0,0,8.0
55782,26450,127,2,3.25,0,6.5
55783,26450,181,5,12.7,5,60.32
55784,26450,250,1,3.2,10,2.88
55785,26451,281,1,3.2,10,2.88
55786,26451,10,1,3.8,20,3.04
55787,26451,128,4,3.7,10,13.32
55788,26451,194,4,4.65,0,18.6
55789,26451,212,1,9.25,0,9.25
55790,26452,224,5,4.3,0,21.5
55791,26453,201,1,9.05,0,9.05
55792,26453,21,1,14.05,0,14.05
55793,26454,153,1,13.4,0,13.4
55794,26454,108,1,10.3,0,10.3
55795,26454,7,2,4.55,0,9.1
55796,26454,111,1,14.7,15,12.49
55797,26454,238,1,5.9,0,5.9
55798,26455,72,3,5.95,0,17.85
55799,26456,261,1,12.5,5,11.87
55800,26456,31,2,8.95,0,17.9
55801,26456,18,1,8.7,0,8.7
55802,26457,292,2,3.5,0,7.0
55803,26457,130,3,4.65,0,13.95
55804,26457,8,1,4.75,0,4.75
55805,26458,69,2,2.8,10,5.04
55806,26459,41,2,5.9,0,11.8
55807,26460,67,1,6.95,0,6.95
55808,26460,250,1,3.2,5,3.04
55809,26460,176,2,5.55,20,8.88
55810,26461,9,3,7.0,0,21.0
55811,26461,74,1,6.65,0,6.65
55812,26461,38,1,6.9,0,6.9
55813,26461,133,3,6.15,5,17.52
55814,26462,160,2,5.7,0,11.4
55815,26463,79,2,13.0,0,26.0
55816,26464,293,3,6.15,0,18.45
55817,26464,6,2,15.35,10,27.63
55818,26464,153,2,13.4,0,26.8
55819,26464,23,5,5.45,0,27.25
55820,26465,72,2,5.95,0,11.9
55821,26466,231,1,11.3,15,9.6
55822,26466,16,1,13.95,10,12.55
55823,26467,109,3,11.35,0,34.05
55824,26467,261,2,12.5,0,25.0
55825,26467,147,1,5.4,15,4.59
55826,26468,185,4,11.15,0,44.6
55827,26468,108,1,10.3,0,10.3
55828,26469,7,2,4.55,0,9.1
55829,26469,225,3,7.6,10,20.52
55830,26470,20,1,14.9,0,14.9
55831,26470,159,1,5.55,0,5.55
55832,26471,262,1,5.2,0,5.2
55833,26471,82,1,5.0,0,5.0
55834,26471,16,4,13.95,0,55.8
55835,26471,88,2,4.7,0,9.4
55836,26471,6,2,15.35,0,30.7
55837,26472,221,1,4.8,5,4.56
55838,26473,282,1,3.2,0,3.2
55839,26473,157,1,2.8,5,2.66
55840,26474,176,1,5.55,0,5.55
55841,26474,59,2,7.6,0,15.2
55842,26475,238,1,5.9,0,5.9
55843,26475,285,2,7.9,0,15.8
55844,26475,279,1,4.45,10,4.0
55845,26476,147,2,5.4,0,10.8
55846,26476,128,1,3.7,0,3.7
55847,26476,33,1,12.7,0,12.7
55848,26477,63,2,7.1,10,12.78
55849,26477,190,2,3.6,0,7.2
55850,26478,277,1,4.1,5,3.89
55851,26478,204,3,2.7,0,8.1
55852,26479,107,1,13.4,0,13.4
55853,26480,75,1,7.9,5,7.5
55854,26480,132,3,4.3,0,12.9
55855,26480,157,1,2.8,0,2.8
55856,26481,214,1,10.45,0,10.45
55857,26481,59,2,7.6,0,15.2
55858,26482,51,1,9.8,0,9.8
55859,26483,70,1,5.35,20,4.28
55860,26483,245,2,10.75,10,19.35
55861,26484,146,1,5.5,0,5.5
55862,26484,1,1,12.35,0,12.35
55863,26484,72,1,5.95,5,5.65
55864,26484,216,2,13.0,10,23.4
55865,26485,59,5,7.6,0,38.0
55866,26486,87,2,5.05,0,10.1
55867,26487,136,1,8.85,0,8.85
55868,26487,91,1,11.8,0,11.8
55869,26488,153,2,13.4,15,22.78
55870,26489,233,1,6.5,0,6.5
55871,26489,220,1,3.1,0,3.1
55872,26490,104,3,7.75,0,23.25
55873,26491,270,2,5.95,0,11.9
55874,26491,133,2,6.15,0,12.3
55875,26491,292,1,3.5,0,3.5
55876,26492,276,1,14.65,5,13.91
55877,26493,294,4,4.6,5,17.48
55878,26493,37,1,3.85,0,3.85
55879,26493,137,2,11.4,0,22.8
55880,26493,60,2,7.5,0,15.0
55881,26494,168,1,12.4,0,12.4
55882,26494,92,1,13.25,10,11.92
55883,26494,120,1,5.4,0,5.4
55884,26495,29,3,7.45,0,22.35
55885,26496,62,3,8.0,0,24.0
55886,26497,53,1,6.15,0,6.15
55887,26497,194,1,4.65,10,4.18
55888,26498,30,1,4.65,0,4.65
55889,26499,178,3,7.6,0,22.8
55890,26499,123,1,9.85,0,9.85
55891,26499,145,2,5.8,5,11.02
55892,26500,53,2,6.15,0,12.3
55893,26501,106,1,10.5,0,10.5
55894,26501,43,2,4.9,15,8.33
55895,26501,187,2,3.75,0,7.5
55896,26502,225,1,7.6,0,7.6
55897,26502,202,1,3.65,0,3.65
55898,26503,122,1,8.25,0,8.25
55899,26504,264,3,6.4,0,19.2
55900,26505,127,3,3.25,10,8.77
55901,26505,39,1,3.5,0,3.5
55902,26506,284,1,5.05,0,5.05
55903,26507,79,1,13.0,5,12.35
55904,26507,99,1,4.7,0,4.7
55905,26508,133,1,6.15,20,4.92
55906,26508,77,2,12.75,0,25.5
55907,26508,74,2,6.65,0,13.3
55908,26509,264,1,6.4,0,6.4
55909,26510,87,1,5.05,0,5.05
55910,26511,72,1,5.95,0,5.95
55911,26511,262,1,5.2,0,5.2
55912,26511,154,1,9.1,0,9.1
55913,26511,85,1,4.95,0,4.95
55914,26512,190,2,3.6,0,7.2
55915,26512,253,1,7.6,0,7.6
55916,26512,38,5,6.9,0,34.5
55917,26513,286,1,10.95,10,9.85
55918,26513,296,2,4.3,0,8.6
55919,26514,9,4,7.0,0,28.0
55920,26514,252,1,5.05,0,5.05
55921,26514,147,2,5.4,0,10.8
55922,26515,219,1,5.8,0,5.8
55923,26516,267,1,4.0,0,4.0
55924,26516,114,2,6.9,0,13.8
55925,26516,157,2,2.8,0,5.6
55926,26516,72,2,5.95,0,11.9
55927,26517,30,1,4.65,0,4.65
55928,26517,108,3,10.3,0,30.9
55929,26517,48,2,8.2,10,14.76
55930,26517,33,2,12.7,0,25.4
55931,26518,258,3,7.8,0,23.4
55932,26518,158,1,6.25,0,6.25
55933,26519,108,4,10.3,0,41.2
55934,26519,159,2,5.55,0,11.1
55935,26519,289,1,11.75,0,11.75
55936,26519,21,1,14.05,0,14.05
55937,26519,15,3,7.65,0,22.95
55938,26520,187,2,3.75,0,7.5
55939,26520,185,3,11.15,0,33.45
55940,26521,194,3,4.65,5,13.25
55941,26521,66,1,9.65,0,9.65
55942,26521,9,1,7.0,0,7.0
55943,26521,263,1,3.2,5,3.04
55944,26522,21,1,14.05,0,14.05
55945,26522,76,1,12.0,0,12.0
55946,26523,108,1,10.3,0,10.3
55947,26523,277,1,4.1,0,4.1
55948,26524,139,1,14.35,0,14.35
55949,26525,245,2,10.75,0,21.5
55950,26526,135,2,5.45,0,10.9
55951,26527,101,2,5.15,0,10.3
55952,26527,248,1,4.25,15,3.61
55953,26527,163,1,7.1,15,6.03
55954,26528,227,3,9.9,0,29.7
55955,26528,176,3,5.55,0,16.65
55956,26528,122,3,8.25,0,24.75
55957,26528,67,3,6.95,0,20.85
55958,26529,131,1,4.0,0,4.0
55959,26529,213,1,7.1,0,7.1
55960,26529,142,1,2.95,0,2.95
55961,26529,42,1,10.0,0,10.0
55962,26529,226,1,8.65,0,8.65
55963,26530,130,5,4.65,0,23.25
55964,26530,116,1,4.1,0,4.1
55965,26531,25,1,5.15,0,5.15
55966,26532,68,1,3.1,0,3.1
55967,26532,281,2,3.2,0,6.4
55968,26533,94,1,13.5,0,13.5
55969,26533,37,1,3.85,0,3.85
55970,26533,100,3,5.55,0,16.65
55971,26534,212,3,9.25,0,27.75
55972,26535,88,1,4.7,0,4.7
55973,26535,225,3,7.6,0,22.8
55974,26535,186,3,13.6,0,40.8
55975,26536,30,3,4.65,0,13.95
55976,26537,117,1,5.5,0,5.5
55977,26537,204,1,2.7,0,2.7
55978,26537,212,2,9.25,15,15.72
55979,26537,261,1,12.5,0,12.5
55980,26538,243,3,11.5,0,34.5
55981,26539,204,2,2.7,0,5.4
55982,26540,284,1,5.05,0,5.05
55983,26540,237,1,3.1,0,3.1
55984,26541,298,1,7.95,0,7.95
55985,26541,52,1,4.4,0,4.4
55986,26542,9,2,7.0,0,14.0
55987,26542,3,2,7.8,0,15.6
55988,26542,220,2,3.1,0,6.2
55989,26542,214,1,10.45,0,10.45
55990,26543,188,2,5.3,0,10.6
55991,26544,252,2,5.05,10,9.09
55992,26544,164,1,5.65,0,5.65
55993,26545,108,1,10.3,0,10.3
55994,26545,137,1,11.4,0,11.4
55995,26546,234,1,6.0,5,5.7
55996,26547,220,2,3.1,0,6.2
55997,26547,220,2,3.1,10,5.58
55998,26548,231,2,11.3,0,22.6
55999,26548,148,2,6.1,5,11.59
56000,26548,124,2,15.35,0,30.7
56001,26548,285,2,7.9,15,13.43
56002,26549,215,3,12.15,0,36.45
56003,26549,71,1,5.25,0,5.25
56004,26549,229,2,15.55,5,29.54
56005,26549,161,2,3.35,5,6.36
56006,26550,18,4,8.7,0,34.8
56007,26551,130,2,4.65,0,9.3
56008,26551,173,1,5.8,0,5.8
56009,26551,154,1,9.1,15,7.73
56010,26552,239,5,7.65,15,32.51
56011,26552,200,1,11.9,0,11.9
56012,26553,1,1,12.35,0,12.35
56013,26554,111,2,14.7,0,29.4
56014,26554,2,3,11.0,0,33.0
56015,26554,64,4,15.1,0,60.4
56016,26554,195,1,6.3,0,6.3
56017,26555,258,1,7.8,0,7.8
56018,26555,165,3,6.55,0,19.65
56019,26556,229,5,15.55,10,69.97
56020,26556,172,2,2.65,0,5.3
56021,26557,244,1,12.0,0,12.0
56022,26558,77,1,12.75,0,12.75
56023,26559,257,2,12.7,0,25.4
56024,26559,247,2,4.65,0,9.3
56025,26559,235,5,3.3,0,16.5
56026,26560,212,3,9.25,15,23.58
56027,26561,256,2,12.7,0,25.4
56028,26562,162,1,3.05,0,3.05
56029,26562,96,3,14.6,0,43.8
56030,26562,35,1,13.05,0,13.05
56031,26563,242,2,12.35,0,24.7
56032,26563,104,2,7.75,0,15.5
56033,26564,36,3,11.0,0,33.0
56034,26564,184,4,13.5,0,54.0
56035,26564,246,3,15.75,0,47.25
56036,26564,89,1,4.9,10,4.41
56037,26564,236,1,3.05,0,3.05
56038,26565,97,1,3.8,0,3.8
56039,26565,159,2,5.55,0,11.1
56040,26566,52,1,4.4,0,4.4
56041,26566,55,2,4.55,0,9.1
56042,26567,223,4,5.3,10,19.08
56043,26567,265,1,3.6,0,3.6
56044,26567,291,3,14.45,0,43.35
56045,26567,135,1,5.45,0,5.45
56046,26568,274,1,11.85,0,11.85
56047,26568,210,1,4.7,0,4.7
56048,26568,217,1,3.8,0,3.8
56049,26569,64,1,15.1,0,15.1
56050,26570,189,3,6.65,0,19.95
56051,26570,153,2,13.4,0,26.8
56052,26570,249,3,5.95,0,17.85
56053,26571,133,3,6.15,0,18.45
56054,26571,183,2,9.35,0,18.7
56055,26572,299,2,7.5,0,15.0
56056,26572,172,2,2.65,0,5.3
56057,26572,279,5,4.45,0,22.25
56058,26572,299,3,7.5,0,22.5
56059,26572,158,1,6.25,0,6.25
56060,26573,232,1,5.0,20,4.0
56061,26573,203,2,4.55,15,7.73
56062,26573,277,2,4.1,0,8.2
56063,26574,66,1,9.65,0,9.65
56064,26574,268,2,7.25,15,12.32
56065,26575,40,3,4.35,0,13.05
56066,26576,212,2,9.25,0,18.5
56067,26577,282,2,3.2,0,6.4
56068,26577,162,3,3.05,5,8.69
56069,26578,126,1,14.05,5,13.34
56070,26578,201,1,9.05,20,7.24
56071,26579,198,1,13.3,0,13.3
56072,26579,212,2,9.25,0,18.5
56073,26579,297,2,4.75,0,9.5
56074,26579,252,1,5.05,10,4.54
56075,26580,189,5,6.65,10,29.92
56076,26580,107,2,13.4,0,26.8
56077,26581,260,1,10.75,0,10.75
56078,26582,287,3,11.4,15,29.07
56079,26582,151,1,10.7,0,10.7
56080,26583,89,2,4.9,0,9.8
56081,26583,300,1,5.55,0,5.55
56082,26584,162,3,3.05,0,9.15
56083,26584,116,4,4.1,0,16.4
56084,26584,15,4,7.65,0,30.6
56085,26585,41,4,5.9,10,21.24
56086,26585,293,5,6.15,0,30.75
56087,26585,24,1,5.8,0,5.8
56088,26585,223,4,5.3,5,20.14
56089,26586,191,3,3.45,0,10.35
56090,26586,282,3,3.2,5,9.12
56091,26587,214,5,10.45,0,52.25
56092,26587,101,1,5.15,0,5.15
56093,26587,3,1,7.8,0,7.8
56094,26588,119,1,4.4,0,4.4
56095,26588,13,1,5.2,0,5.2
56096,26588,121,1,8.85,0,8.85
56097,26588,117,2,5.5,5,10.45
56098,26588,215,2,12.15,0,24.3
56099,26589,224,1,4.3,0,4.3
56100,26590,134,4,5.0,0,20.0
56101,26591,9,5,7.0,0,35.0
56102,26591,86,3,3.1,20,7.44
56103,26592,155,1,13.15,0,13.15
56104,26593,3,1,7.8,0,7.8
56105,26594,114,3,6.9,0,20.7
56106,26594,142,1,2.95,0,2.95
56107,26595,53,4,6.15,0,24.6
56108,26595,93,1,9.45,10,8.5
56109,26595,298,1,7.95,5,7.55
56110,26595,206,1,4.75,0,4.75
56111,26596,71,1,5.25,15,4.46
56112,26597,233,2,6.5,0,13.0
56113,26597,68,1,3.1,15,2.63
56114,26598,159,1,5.55,0,5.55
56115,26599,146,1,5.5,0,5.5
56116,26599,5,1,9.55,0,9.55
56117,26600,60,2,7.5,0,15.0
56118,26600,24,3,5.8,10,15.66
56119,26601,226,2,8.65,0,17.3
56120,26602,54,1,3.45,0,3.45
56121,26602,60,1,7.5,0,7.5
56122,26602,46,1,10.4,10,9.36
56123,26603,267,3,4.0,0,12.0
56124,26603,148,1,6.1,0,6.1
56125,26604,63,2,7.1,0,14.2
56126,26604,28,4,6.4,0,25.6
56127,26605,266,1,4.8,5,4.56
56128,26605,26,2,3.25,0,6.5
56129,26606,108,2,10.3,0,20.6
56130,26607,298,5,7.95,0,39.75
56131,26607,54,1,3.45,15,2.93
56132,26607,94,2,13.5,0,27.0
56133,26607,161,2,3.35,10,6.03
56134,26607,240,3,5.6,0,16.8
56135,26608,123,4,9.85,0,39.4
56136,26608,34,5,14.1,0,70.5
56137,26609,65,1,15.5,0,15.5
56138,26609,140,2,10.4,0,20.8
56139,26609,97,2,3.8,5,7.22
56140,26610,230,2,11.65,0,23.3
56141,26611,70,5,5.35,0,26.75
56142,26612,297,1,4.75,0,4.75
56143,26612,59,1,7.6,0,7.6
56144,26613,207,1,5.0,0,5.0
56145,26613,297,1,4.75,0,4.75
56146,26614,110,2,14.3,0,28.6
56147,26614,14,2,6.7,0,13.4
56148,26614,19,2,10.05,0,20.1
56149,26615,228,1,10.55,0,10.55
56150,26615,211,1,12.3,0,12.3
56151,26616,202,3,3.65,0,10.95
56152,26616,157,1,2.8,0,2.8
56153,26616,294,1,4.6,0,4.6
56154,26617,58,1,3.5,0,3.5
56155,26617,65,1,15.5,15,13.17
56156,26618,281,1,3.2,15,2.72
56157,26618,241,2,12.35,5,23.46
56158,26618,60,2,7.5,0,15.0
56159,26619,143,1,2.6,0,2.6
56160,26619,93,2,9.45,0,18.9
56161,26619,254,2,4.05,0,8.1
56162,26619,152,1,11.0,0,11.0
56163,26619,77,3,12.75,5,36.33
56164,26620,24,2,5.8,0,11.6
56165,26621,122,3,8.25,5,23.51
56166,26622,285,5,7.9,0,39.5
56167,26623,143,2,2.6,0,5.2
56168,26623,163,1,7.1,15,6.03
56169,26624,276,2,14.65,0,29.3
56170,26624,205,1,5.5,0,5.5
56171,26625,62,2,8.0,0,16.0
56172,26626,40,2,4.35,0,8.7
56173,26626,11,1,3.25,10,2.92
56174,26627,142,1,2.95,20,2.36
56175,26628,53,2,6.15,0,12.3
56176,26628,53,1,6.15,0,6.15
56177,26628,141,1,9.85,0,9.85
56178,26628,272,1,10.35,0,10.35
56179,26628,268,4,7.25,0,29.0
56180,26629,199,1,13.75,20,11.0
56181,26629,105,1,3.75,5,3.56
56182,26630,50,1,10.05,0,10.05
56183,26631,185,4,11.15,0,44.6
56184,26632,43,1,4.9,0,4.9
56185,26632,239,1,7.65,5,7.26
56186,26632,113,1,5.8,0,5.8
56187,26633,68,1,3.1,0,3.1
56188,26633,167,3,10.05,0,30.15
56189,26633,176,2,5.55,0,11.1
56190,26634,204,1,2.7,0,2.7
56191,26634,296,1,4.3,0,4.3
56192,26635,285,2,7.9,15,13.43
56193,26635,160,1,5.7,0,5.7
56194,26636,25,2,5.15,0,10.3
56195,26636,278,1,5.6,0,5.6
56196,26637,116,1,4.1,10,3.69
56197,26637,134,1,5.0,0,5.0
56198,26637,276,1,14.65,0,14.65
56199,26638,201,2,9.05,0,18.1
56200,26639,53,1,6.15,0,6.15
56201,26640,167,1,10.05,0,10.05
56202,26641,177,3,3.35,0,10.05
56203,26641,140,3,10.4,0,31.2
56204,26641,32,1,12.05,0,12.05
56205,26641,228,2,10.55,0,21.1
56206,26642,219,1,5.8,0,5.8
56207,26643,24,2,5.8,0,11.6
56208,26644,195,1,6.3,0,6.3
56209,26644,19,5,10.05,0,50.25
56210,26644,277,1,4.1,0,4.1
56211,26645,288,1,12.95,0,12.95
56212,26645,265,3,3.6,15,9.18
56213,26646,7,3,4.55,0,13.65
56214,26646,169,1,14.6,0,14.6
56215,26646,66,3,9.65,5,27.5
56216,26646,275,3,11.55,0,34.65
56217,26647,145,2,5.8,0,11.6
56218,26648,209,1,6.4,0,6.4
56219,26649,232,1,5.0,0,5.0
56220,26649,48,1,8.2,0,8.2
56221,26649,286,1,10.95,0,10.95
56222,26649,40,1,4.35,0,4.35
56223,26650,225,1,7.6,0,7.6
56224,26651,162,2,3.05,0,6.1
56225,26651,136,1,8.85,0,8.85
56226,26651,172,1,2.65,0,2.65
56227,26651,146,1,5.5,0,5.5
56228,26652,59,1,7.6,10,6.84
56229,26652,267,3,4.0,0,12.0
56230,26653,224,1,4.3,0,4.3
56231,26653,31,1,8.95,0,8.95
56232,26654,104,2,7.75,0,15.5
56233,26654,130,4,4.65,0,18.6
56234,26654,205,1,5.5,0,5.5
56235,26655,100,1,5.55,0,5.55
56236,26655,21,2,14.05,0,28.1
56237,26655,131,4,4.0,15,13.6
56238,26655,261,1,12.5,10,11.25
56239,26656,153,2,13.4,0,26.8
56240,26656,254,3,4.05,0,12.15
56241,26657,118,1,6.45,0,6.45
56242,26658,270,1,5.95,15,5.05
56243,26659,21,1,14.05,0,14.05
56244,26659,251,2,5.85,0,11.7
56245,26659,35,3,13.05,5,37.19
56246,26660,239,1,7.65,0,7.65
56247,26661,210,1,4.7,5,4.46
56248,26662,296,1,4.3,5,4.08
56249,26662,87,3,5.05,0,15.15
56250,26662,300,1,5.55,0,5.55
56251,26662,182,3,11.85,0,35.55
56252,26663,67,1,6.95,0,6.95
56253,26664,74,2,6.65,0,13.3
56254,26664,176,2,5.55,0,11.1
56255,26665,20,2,14.9,0,29.8
56256,26666,253,1,7.6,0,7.6
56257,26667,156,1,14.8,0,14.8
56258,26667,129,1,5.4,0,5.4
56259,26667,152,4,11.0,0,44.0
56260,26667,119,1,4.4,0,4.4
56261,26668,243,2,11.5,0,23.0
56262,26669,168,2,12.4,5,23.56
56263,26670,116,1,4.1,0,4.1
56264,26670,71,1,5.25,0,5.25
56265,26670,52,1,4.4,0,4.4
56266,26670,61,1,8.2,0,8.2
56267,26670,23,1,5.45,10,4.9
56268,26671,17,1,10.7,0,10.7
