id,order_id,payment_method,amount
23482,19579,coupon,0
23483,19579,gift_card,25826
23484,19580,gift_card,26538
23485,19581,coupon,0
23486,19581,bank_transfer,38472
23487,19582,credit_card,49069
23488,19583,credit_card,46390
23489,19584,credit_card,21623
23490,19585,credit_card,10357
23491,19586,credit_card,46019
23492,19587,bank_transfer,49998
23493,19588,gift_card,3390
23494,19589,bank_transfer,20790
23495,19590,credit_card,30066
23496,19591,bank_transfer,4131
23497,19592,coupon,0
23498,19592,credit_card,37604
23499,19593,bank_transfer,7881
23500,19594,gift_card,47597
23501,19595,credit_card,13392
23502,19596,bank_transfer,34135
23503,19597,credit_card,27337
23504,19598,credit_card,39323
23505,19599,coupon,0
23506,19599,bank_transfer,1760
23507,19600,gift_card,1887
23508,19601,credit_card,48312
23509,19602,bank_transfer,44315
23510,19602,bank_transfer,37291
23511,19603,credit_card,38472
23512,19604,credit_card,21033
23513,19605,bank_transfer,34419
23514,19606,credit_card,19971
23515,19607,credit_card,23769
23516,19608,bank_transfer,9929
23517,19609,bank_transfer,30132
23518,19610,coupon,0
23519,19610,credit_card,34128
23520,19611,credit_card,27089
23521,19612,bank_transfer,41726
23522,19613,bank_transfer,11766
23523,19614,gift_card,12086
23524,19615,credit_card,44676
23525,19615,bank_transfer,4254
23526,19616,credit_card,46652
23527,19617,credit_card,29873
23528,19618,credit_card,9744
23529,19619,bank_transfer,941
23530,19620,coupon,0
23531,19620,credit_card,24343
23532,19621,credit_card,43785
23533,19622,gift_card,22507
23534,19623,credit_card,13411
23535,19624,credit_card,2829
23536,19625,gift_card,6112
23537,19626,credit_card,28199
23538,19627,credit_card,4430
23539,19628,credit_card,1123
23540,19628,gift_card,41707
23541,19629,gift_card,6293
23542,19630,credit_card,7944
23543,19631,credit_card,7857
23544,19632,credit_card,40941
23545,19633,credit_card,7293
23546,19634,credit_card,46299
23547,19635,credit_card,1370
23548,19636,credit_card,23275
23549,19637,coupon,0
23550,19637,credit_card,31508
23551,19638,gift_card,26887
23552,19639,credit_card,27661
23553,19640,bank_transfer,15310
23554,19641,coupon,0
23555,19641,credit_card,11538
23556,19642,bank_transfer,49915
23557,19643,credit_card,11443
23558,19644,credit_card,44228
23559,19645,bank_transfer,16454
23560,19646,credit_card,5956
23561,19647,credit_card,44797
23562,19648,coupon,0
23563,19648,gift_card,36495
23564,19649,credit_card,8305
23565,19650,credit_card,40802
23566,19650,credit_card,11938
23567,19651,credit_card,2757
23568,19652,credit_card,28924
23569,19653,bank_transfer,9972
23570,19654,credit_card,33720
23571,19655,credit_card,11283
23572,19656,coupon,0
23573,19656,bank_transfer,7085
23574,19657,coupon,0
23575,19657,bank_transfer,5856
23576,19658,credit_card,23510
23577,19659,credit_card,29404
23578,19660,bank_transfer,35825
23579,19661,credit_card,7581
23580,19662,credit_card,35509
23581,19663,credit_card,44144
23582,19664,bank_transfer,2740
23583,19665,credit_card,12456
23584,19666,credit_card,12785
23585,19667,credit_card,21701
23586,19668,credit_card,9232
23587,19669,gift_card,20761
23588,19670,credit_card,33533
23589,19671,bank_transfer,10981
23590,19672,bank_transfer,24864
23591,19673,gift_card,574
23592,19673,credit_card,38678
23593,19674,gift_card,13156
23594,19675,coupon,0
23595,19675,credit_card,28768
23596,19676,credit_card,26579
23597,19677,credit_card,46340
23598,19678,credit_card,23345
23599,19679,credit_card,9274
23600,19680,credit_card,24605
23601,19681,credit_card,43707
23602,19682,credit_card,18765
23603,19683,credit_card,40388
23604,19684,bank_transfer,22723
23605,19685,credit_card,39466
23606,19686,gift_card,12401
23607,19687,bank_transfer,18750
23608,19688,bank_transfer,21196
23609,19689,credit_card,5473
23610,19690,bank_transfer,47590
23611,19691,credit_card,19103
23612,19692,gift_card,33612
23613,19693,credit_card,4298
23614,19693,bank_transfer,16296
23615,19694,credit_card,32789
23616,19695,credit_card,17837
23617,19696,gift_card,7949
23618,19697,credit_card,40572
23619,19698,bank_transfer,3003
23620,19699,credit_card,15897
23621,19700,credit_card,32363
23622,19701,credit_card,33528
23623,19702,coupon,0
23624,19702,gift_card,46327
23625,19703,credit_card,43085
23626,19704,credit_card,35115
23627,19705,credit_card,37383
23628,19706,bank_transfer,30293
23629,19707,gift_card,13716
23630,19708,gift_card,45391
23631,19709,bank_transfer,13120
23632,19710,coupon,0
23633,19710,bank_transfer,49289
23634,19711,credit_card,39594
23635,19712,credit_card,48340
23636,19713,bank_transfer,33511
23637,19714,coupon,0
23638,19714,credit_card,46339
23639,19715,bank_transfer,19330
23640,19716,credit_card,13955
23641,19717,bank_transfer,10940
23642,19718,credit_card,21919
23643,19719,credit_card,2390
23644,19720,credit_card,27467
23645,19721,credit_card,10882
23646,19722,credit_card,47879
23647,19723,coupon,0
23648,19723,credit_card,35440
23649,19724,credit_card,5316
23650,19725,coupon,0
23651,19725,bank_transfer,32134
23652,19726,credit_card,30980
23653,19727,bank_transfer,39687
23654,19728,credit_card,4145
23655,19729,bank_transfer,43695
23656,19730,bank_transfer,39564
23657,19731,credit_card,1625
23658,19732,coupon,0
23659,19732,gift_card,8303
23660,19733,credit_card,12833
23661,19734,credit_card,45056
23662,19735,credit_card,33247
23663,19736,gift_card,4791
23664,19737,credit_card,39556
23665,19738,credit_card,27304
23666,19739,credit_card,46751
23667,19740,bank_transfer,44175
23668,19741,bank_transfer,4063
23669,19742,credit_card,42413
23670,19743,bank_transfer,24523
23671,19744,gift_card,42099
23672,19745,credit_card,33708
23673,19746,credit_card,13301
23674,19747,coupon,0
23675,19747,bank_transfer,38067
23676,19748,bank_transfer,19895
23677,19749,credit_card,29007
23678,19749,bank_transfer,28201
23679,19750,bank_transfer,49292
23680,19751,bank_transfer,4839
23681,19752,credit_card,21962
23682,19753,bank_transfer,5556
23683,19754,credit_card,6401
23684,19755,coupon,0
23685,19755,credit_card,1438
23686,19756,bank_transfer,25688
23687,19757,credit_card,24558
23688,19758,gift_card,18598
23689,19759,coupon,0
23690,19759,credit_card,48386
23691,19760,bank_transfer,18390
23692,19761,credit_card,15866
23693,19762,credit_card,42569
23694,19763,coupon,0
23695,19763,gift_card,20750
23696,19764,bank_transfer,47174
23697,19765,credit_card,42501
23698,19766,coupon,0
23699,19766,credit_card,32687
23700,19767,coupon,0
23701,19767,bank_transfer,839
23702,19768,credit_card,20776
23703,19769,bank_transfer,37446
23704,19770,credit_card,38112
23705,19771,bank_transfer,26886
23706,19772,gift_card,40328
23707,19773,gift_card,24793
23708,19774,credit_card,34266
23709,19775,gift_card,5600
23710,19776,credit_card,27839
23711,19777,credit_card,15214
23712,19778,credit_card,49118
23713,19779,credit_card,45377
23714,19780,credit_card,21391
23715,19781,credit_card,28238
23716,19782,credit_card,914
23717,19783,gift_card,6961
23718,19784,credit_card,28943
23719,19785,credit_card,46153
23720,19786,bank_transfer,22505
23721,19787,credit_card,23420
23722,19788,bank_transfer,39834
23723,19789,credit_card,3758
23724,19790,bank_transfer,13810
23725,19791,credit_card,7972
23726,19792,credit_card,22909
23727,19793,gift_card,18975
23728,19794,credit_card,22245
23729,19795,bank_transfer,14168
23730,19796,credit_card,31064
23731,19797,credit_card,17039
23732,19798,credit_card,46594
23733,19799,credit_card,40280
23734,19800,credit_card,43144
23735,19801,bank_transfer,29327
23736,19801,credit_card,17300
23737,19802,credit_card,28096
23738,19803,credit_card,35016
23739,19804,coupon,0
23740,19804,credit_card,37078
23741,19805,credit_card,31420
23742,19806,credit_card,18010
23743,19807,credit_card,32585
23744,19807,credit_card,2739
23745,19808,credit_card,735
23746,19809,bank_transfer,22169
23747,19810,credit_card,42488
23748,19811,bank_transfer,20869
23749,19812,bank_transfer,4937
23750,19813,coupon,0
23751,19813,credit_card,4330
23752,19814,gift_card,41745
23753,19815,coupon,0
23754,19815,credit_card,6168
23755,19816,credit_card,26769
23756,19817,coupon,0
23757,19817,credit_card,23948
23758,19818,gift_card,39985
23759,19819,credit_card,29455
23760,19819,credit_card,25377
23761,19820,coupon,0
23762,19820,credit_card,16660
23763,19821,bank_transfer,19187
23764,19822,bank_transfer,5726
23765,19823,coupon,0
23766,19823,credit_card,45475
23767,19824,bank_transfer,31620
23768,19825,coupon,0
23769,19825,credit_card,28230
23770,19826,bank_transfer,32736
23771,19827,credit_card,19856
23772,19828,credit_card,17618
23773,19829,credit_card,22017
23774,19830,gift_card,47479
23775,19830,credit_card,48863
23776,19831,coupon,0
23777,19831,credit_card,24518
23778,19832,credit_card,29873
23779,19833,credit_card,30461
23780,19834,credit_card,26625
23781,19835,bank_transfer,46083
23782,19836,coupon,0
23783,19836,credit_card,35025
23784,19837,credit_card,515
23785,19838,coupon,0
23786,19838,credit_card,27082
23787,19839,credit_card,41271
23788,19840,credit_card,46521
23789,19841,coupon,0
23790,19841,bank_transfer,6561
23791,19842,gift_card,5559
23792,19843,coupon,0
23793,19843,bank_transfer,5818
23794,19844,coupon,0
23795,19844,bank_transfer,36912
23796,19845,credit_card,39209
23797,19846,bank_transfer,41845
23798,19847,credit_card,45317
23799,19848,coupon,0
23800,19848,gift_card,8654
23801,19849,credit_card,18335
23802,19850,credit_card,34663
23803,19851,coupon,0
23804,19851,gift_card,14199
23805,19852,bank_transfer,34080
23806,19853,credit_card,15807
23807,19854,gift_card,2215
23808,19855,credit_card,35321
23809,19856,coupon,0
23810,19856,bank_transfer,43230
23811,19857,credit_card,35910
23812,19858,credit_card,7250
23813,19859,credit_card,28446
23814,19860,credit_card,9282
23815,19861,credit_card,26165
23816,19862,gift_card,13184
23817,19863,coupon,0
23818,19863,gift_card,16703
23819,19864,credit_card,21014
23820,19865,gift_card,9532
23821,19866,gift_card,30397
23822,19866,credit_card,43099
23823,19867,credit_card,48270
23824,19868,coupon,0
23825,19868,credit_card,4847
23826,19869,credit_card,28974
23827,19870,credit_card,45803
23828,19871,credit_card,10042
23829,19871,bank_transfer,23987
23830,19872,credit_card,8544
23831,19873,credit_card,15184
23832,19874,bank_transfer,21924
23833,19875,bank_transfer,17204
23834,19876,gift_card,27756
23835,19877,bank_transfer,34668
23836,19878,bank_transfer,12779
23837,19879,credit_card,15075
23838,19880,bank_transfer,32639
23839,19881,credit_card,13257
23840,19882,coupon,0
23841,19882,bank_transfer,12715
23842,19883,credit_card,46598
23843,19884,credit_card,43373
23844,19885,gift_card,1979
23845,19886,gift_card,4128
23846,19887,coupon,0
23847,19887,credit_card,6050
23848,19888,credit_card,37746
23849,19889,credit_card,13626
23850,19890,credit_card,5810
23851,19891,credit_card,42078
23852,19892,credit_card,32928
23853,19893,coupon,0
23854,19893,credit_card,2613
23855,19894,credit_card,27925
23856,19895,credit_card,46369
23857,19896,credit_card,28259
23858,19897,credit_card,17559
23859,19898,credit_card,43458
23860,19899,bank_transfer,20585
23861,19900,coupon,0
23862,19900,credit_card,25366
23863,19901,credit_card,27971
23864,19902,bank_transfer,5313
23865,19903,credit_card,30107
23866,19904,coupon,0
23867,19904,gift_card,24959
23868,19905,credit_card,6814
23869,19906,credit_card,34398
23870,19907,coupon,0
23871,19907,credit_card,15569
23872,19908,credit_card,19895
23873,19909,bank_transfer,36703
23874,19910,gift_card,27115
23875,19911,credit_card,36976
23876,19911,gift_card,5962
23877,19912,bank_transfer,21978
23878,19913,coupon,0
23879,19913,credit_card,9337
23880,19914,bank_transfer,46929
23881,19915,bank_transfer,8729
23882,19916,credit_card,27074
23883,19917,credit_card,20179
23884,19918,bank_transfer,10936
23885,19919,bank_transfer,35362
23886,19920,coupon,0
23887,19920,credit_card,44716
23888,19921,credit_card,45874
23889,19922,coupon,0
23890,19922,gift_card,41483
23891,19923,credit_card,4803
23892,19924,credit_card,31885
23893,19925,bank_transfer,13235
23894,19926,credit_card,42460
23895,19927,coupon,0
23896,19927,credit_card,779
23897,19928,credit_card,6296
23898,19929,coupon,0
23899,19929,credit_card,49366
23900,19930,bank_transfer,27633
23901,19931,credit_card,40077
23902,19932,credit_card,12427
23903,19933,credit_card,18006
23904,19933,credit_card,21730
23905,19934,bank_transfer,47948
23906,19935,bank_transfer,25525
23907,19936,coupon,0
23908,19936,credit_card,30217
23909,19937,credit_card,23008
23910,19938,bank_transfer,30961
23911,19939,credit_card,20258
23912,19940,bank_transfer,30883
23913,19941,bank_transfer,7586
23914,19942,bank_transfer,18427
23915,19943,bank_transfer,15131
23916,19944,credit_card,41223
23917,19945,bank_transfer,10708
23918,19945,credit_card,4255
23919,19946,credit_card,17613
23920,19947,credit_card,47541
23921,19948,coupon,0
23922,19948,credit_card,46320
23923,19949,credit_card,47303
23924,19950,bank_transfer,32519
23925,19951,bank_transfer,42967
23926,19952,credit_card,26162
23927,19953,credit_card,40610
23928,19954,gift_card,19886
23929,19955,credit_card,3415
23930,19956,bank_transfer,22712
23931,19957,coupon,0
23932,19957,bank_transfer,18291
23933,19958,gift_card,44941
23934,19959,bank_transfer,5454
23935,19960,credit_card,33916
23936,19961,bank_transfer,30771
23937,19962,coupon,0
23938,19962,credit_card,19095
23939,19963,credit_card,4506
23940,19964,bank_transfer,38453
23941,19965,credit_card,19610
23942,19966,credit_card,5348
23943,19967,gift_card,30511
23944,19968,coupon,0
23945,19968,credit_card,17630
23946,19969,bank_transfer,22737
23947,19970,credit_card,5817
23948,19970,credit_card,44698
23949,19971,credit_card,18791
23950,19972,coupon,0
23951,19972,credit_card,23026
23952,19973,gift_card,3552
23953,19974,coupon,0
23954,19974,credit_card,23602
23955,19975,coupon,0
23956,19975,gift_card,39143
23957,19976,credit_card,10857
23958,19977,bank_transfer,40115
23959,19978,credit_card,44946
23960,19979,gift_card,36329
23961,19980,credit_card,18143
23962,19981,gift_card,44841
23963,19982,credit_card,35798
23964,19983,gift_card,47132
23965,19984,gift_card,43363
23966,19985,credit_card,18226
23967,19985,bank_transfer,38859
23968,19986,bank_transfer,36195
23969,19987,bank_transfer,12087
23970,19988,coupon,0
23971,19988,bank_transfer,43602
23972,19989,credit_card,38951
23973,19990,credit_card,29133
23974,19991,credit_card,5483
23975,19992,credit_card,43272
23976,19993,credit_card,6168
23977,19994,credit_card,35738
23978,19995,credit_card,23015
23979,19996,gift_card,32514
23980,19997,credit_card,38286
23981,19998,gift_card,31849
23982,19999,gift_card,26614
23983,20000,credit_card,47833
23984,20000,credit_card,11767
23985,20001,credit_card,39439
23986,20002,coupon,0
23987,20002,credit_card,20237
23988,20003,gift_card,22553
23989,20004,credit_card,25499
23990,20005,credit_card,33103
23991,20006,coupon,0
23992,20006,credit_card,20275
23993,20007,credit_card,9924
23994,20007,bank_transfer,10467
23995,20008,credit_card,42168
23996,20009,gift_card,9998
23997,20010,credit_card,20277
23998,20011,bank_transfer,30566
23999,20012,credit_card,10933
24000,20013,credit_card,5993
24001,20014,credit_card,29516
24002,20015,bank_transfer,35266
24003,20016,bank_transfer,13710
24004,20017,credit_card,30361
24005,20018,credit_card,42893
24006,20019,coupon,0
24007,20019,credit_card,41804
24008,20020,credit_card,23006
24009,20021,credit_card,34904
24010,20022,credit_card,46840
24011,20023,credit_card,47168
24012,20024,coupon,0
24013,20024,credit_card,38704
24014,20025,credit_card,16109
24015,20026,credit_card,24258
24016,20027,coupon,0
24017,20027,gift_card,44965
24018,20028,credit_card,45020
24019,20029,credit_card,25585
24020,20030,bank_transfer,16574
24021,20031,bank_transfer,15515
24022,20032,gift_card,30076
24023,20033,gift_card,28181
24024,20034,bank_transfer,36860
24025,20035,coupon,0
24026,20035,credit_card,1520
24027,20036,credit_card,15110
24028,20037,bank_transfer,12774
24029,20037,credit_card,8663
24030,20038,credit_card,16170
24031,20039,gift_card,20193
24032,20040,credit_card,46245
24033,20041,bank_transfer,36636
24034,20042,gift_card,26566
24035,20043,credit_card,37601
24036,20044,credit_card,38998
24037,20045,credit_card,47138
24038,20046,credit_card,43888
24039,20047,credit_card,15190
24040,20048,coupon,0
24041,20048,credit_card,3688
24042,20049,credit_card,16026
24043,20050,gift_card,8087
24044,20051,credit_card,45714
24045,20052,credit_card,48194
24046,20053,credit_card,48144
24047,20054,credit_card,36592
24048,20055,coupon,0
24049,20055,credit_card,35991
24050,20056,credit_card,34628
24051,20057,credit_card,15805
24052,20058,coupon,0
24053,20058,bank_transfer,37926
24054,20059,bank_transfer,2928
24055,20060,credit_card,33656
24056,20061,credit_card,18296
24057,20062,credit_card,31300
24058,20063,credit_card,1711
24059,20064,credit_card,23079
24060,20065,credit_card,38892
24061,20066,coupon,0
24062,20066,credit_card,47391
24063,20067,credit_card,12558
24064,20068,bank_transfer,49678
24065,20069,credit_card,19336
24066,20070,credit_card,36370
24067,20070,credit_card,27792
24068,20071,gift_card,12021
24069,20072,credit_card,31531
24070,20073,credit_card,35559
24071,20074,credit_card,9065
24072,20075,coupon,0
24073,20075,credit_card,3595
24074,20076,credit_card,35562
24075,20077,credit_card,10868
24076,20078,credit_card,32022
24077,20079,coupon,0
24078,20079,credit_card,12891
24079,20080,bank_transfer,36001
24080,20081,coupon,0
24081,20081,bank_transfer,40731
24082,20082,credit_card,45899
24083,20083,credit_card,42487
24084,20084,credit_card,24940
24085,20085,credit_card,4278
24086,20086,credit_card,33289
24087,20087,credit_card,4547
24088,20087,credit_card,36410
24089,20088,credit_card,27901
24090,20089,bank_transfer,996
24091,20090,credit_card,26901
24092,20091,gift_card,28654
24093,20092,credit_card,7312
24094,20093,credit_card,46956
24095,20094,bank_transfer,35873
24096,20095,credit_card,19194
24097,20096,credit_card,31092
24098,20097,coupon,0
24099,20097,credit_card,44214
24100,20098,credit_card,8177
24101,20098,credit_card,2110
24102,20099,credit_card,30083
24103,20100,coupon,0
24104,20100,gift_card,49572
24105,20101,credit_card,10160
24106,20102,credit_card,41701
24107,20102,credit_card,8064
24108,20103,credit_card,40442
24109,20104,bank_transfer,45282
24110,20105,credit_card,36508
24111,20106,credit_card,23208
24112,20107,credit_card,14397
24113,20108,gift_card,42846
24114,20109,credit_card,7599
24115,20109,bank_transfer,27633
24116,20110,credit_card,27229
24117,20111,credit_card,15248
24118,20112,coupon,0
24119,20112,credit_card,29926
24120,20113,bank_transfer,32726
24121,20114,bank_transfer,24807
24122,20115,credit_card,37034
24123,20116,gift_card,8423
24124,20117,credit_card,31403
24125,20118,credit_card,2016
24126,20119,credit_card,18202
24127,20120,bank_transfer,27531
24128,20121,credit_card,5503
24129,20122,coupon,0
24130,20122,credit_card,31210
24131,20123,credit_card,27392
24132,20124,bank_transfer,48183
24133,20125,credit_card,49861
24134,20126,credit_card,46060
24135,20127,credit_card,22098
24136,20128,credit_card,35527
24137,20129,bank_transfer,35981
24138,20130,credit_card,31964
24139,20131,gift_card,17473
24140,20132,coupon,0
24141,20132,bank_transfer,17556
24142,20133,coupon,0
24143,20133,bank_transfer,5615
24144,20134,credit_card,13776
24145,20135,credit_card,32301
24146,20136,credit_card,45607
24147,20137,coupon,0
24148,20137,credit_card,961
24149,20138,bank_transfer,4438
24150,20139,bank_transfer,12665
24151,20140,credit_card,1713
24152,20141,credit_card,39870
24153,20142,credit_card,44291
24154,20143,credit_card,17858
24155,20144,coupon,0
24156,20144,credit_card,20640
24157,20145,bank_transfer,29646
24158,20146,credit_card,32006
24159,20147,coupon,0
24160,20147,bank_transfer,39988
24161,20148,bank_transfer,15561
24162,20149,credit_card,29116
24163,20150,credit_card,33337
24164,20151,credit_card,36204
24165,20152,bank_transfer,15348
24166,20153,credit_card,12050
24167,20154,credit_card,44830
24168,20155,credit_card,20024
24169,20156,credit_card,15688
24170,20157,gift_card,27530
24171,20158,credit_card,37796
24172,20159,credit_card,49911
24173,20160,bank_transfer,1844
24174,20161,bank_transfer,35611
24175,20162,credit_card,27999
24176,20163,credit_card,25665
24177,20164,credit_card,45527
24178,20165,gift_card,46013
24179,20165,credit_card,41313
24180,20166,gift_card,13489
24181,20167,credit_card,25927
24182,20168,coupon,0
24183,20168,credit_card,43470
24184,20169,bank_transfer,2920
24185,20170,coupon,0
24186,20170,credit_card,41406
24187,20171,credit_card,14048
24188,20172,credit_card,5025
24189,20173,credit_card,26151
24190,20174,coupon,0
24191,20174,gift_card,16364
24192,20175,gift_card,1688
24193,20176,credit_card,42199
24194,20177,credit_card,43290
24195,20178,credit_card,14902
24196,20179,credit_card,25642
24197,20180,credit_card,12354
24198,20181,bank_transfer,24703
24199,20182,credit_card,48311
24200,20183,credit_card,28718
24201,20184,credit_card,44119
24202,20185,credit_card,43021
24203,20186,credit_card,29031
24204,20187,gift_card,38692
24205,20188,credit_card,39468
24206,20189,bank_transfer,42482
24207,20190,bank_transfer,35820
24208,20191,credit_card,14060
24209,20192,credit_card,27862
24210,20193,credit_card,31024
24211,20194,coupon,0
24212,20194,credit_card,30554
24213,20195,credit_card,38188
24214,20196,credit_card,34492
24215,20197,bank_transfer,43091
24216,20198,credit_card,30770
24217,20199,credit_card,4397
24218,20200,coupon,0
24219,20200,credit_card,41157
24220,20201,bank_transfer,30390
24221,20201,credit_card,16105
24222,20202,credit_card,33486
24223,20203,credit_card,30727
24224,20204,coupon,0
24225,20204,gift_card,25828
24226,20205,bank_transfer,43980
24227,20206,credit_card,39961
24228,20206,credit_card,42208
24229,20207,credit_card,11035
24230,20208,coupon,0
24231,20208,credit_card,8689
24232,20209,gift_card,8976
24233,20210,credit_card,6356
24234,20211,gift_card,6199
24235,20212,credit_card,1996
24236,20213,bank_transfer,36419
24237,20214,bank_transfer,12800
24238,20215,coupon,0
24239,20215,credit_card,8890
24240,20216,bank_transfer,35831
24241,20217,credit_card,24119
24242,20217,credit_card,37136
24243,20218,credit_card,46865
24244,20219,bank_transfer,23819
24245,20220,coupon,0
24246,20220,bank_transfer,21917
24247,20221,credit_card,39471
24248,20222,bank_transfer,10539
24249,20222,credit_card,24421
24250,20223,coupon,0
24251,20223,gift_card,35475
24252,20224,bank_transfer,23601
24253,20225,credit_card,11960
24254,20225,bank_transfer,22322
24255,20226,credit_card,20403
24256,20227,credit_card,43578
24257,20228,coupon,0
24258,20228,credit_card,3057
24259,20229,credit_card,25078
24260,20230,gift_card,29537
24261,20231,credit_card,12191
24262,20232,coupon,0
24263,20232,credit_card,15574
24264,20233,bank_transfer,35137
24265,20234,credit_card,34994
24266,20235,credit_card,10458
24267,20236,gift_card,47235
24268,20237,coupon,0
24269,20237,bank_transfer,34006
24270,20238,bank_transfer,14296
24271,20239,gift_card,7814
24272,20240,credit_card,4297
24273,20241,bank_transfer,13216
24274,20242,credit_card,16897
24275,20243,bank_transfer,8259
24276,20244,coupon,0
24277,20244,bank_transfer,20398
24278,20245,bank_transfer,31633
24279,20246,coupon,0
24280,20246,credit_card,41320
24281,20247,credit_card,18258
24282,20248,gift_card,25475
24283,20249,bank_transfer,4734
24284,20250,credit_card,28871
24285,20251,credit_card,43447
24286,20252,coupon,0
24287,20252,bank_transfer,40867
24288,20253,credit_card,32482
24289,20254,gift_card,23873
24290,20255,gift_card,21409
24291,20256,coupon,0
24292,20256,bank_transfer,44185
24293,20257,gift_card,37174
24294,20258,credit_card,33877
24295,20259,bank_transfer,8409
24296,20260,credit_card,24181
24297,20261,credit_card,29424
24298,20262,credit_card,17223
24299,20263,credit_card,17397
24300,20264,credit_card,25748
24301,20265,bank_transfer,42319
24302,20266,credit_card,8719
24303,20267,coupon,0
24304,20267,credit_card,39008
24305,20268,coupon,0
24306,20268,credit_card,27919
24307,20269,gift_card,29346
24308,20270,credit_card,20065
24309,20271,coupon,0
24310,20271,bank_transfer,29611
24311,20272,gift_card,35070
24312,20273,coupon,0
24313,20273,credit_card,31034
24314,20274,credit_card,40768
24315,20275,bank_transfer,11891
24316,20276,bank_transfer,35014
24317,20277,credit_card,19389
24318,20278,gift_card,26589
24319,20279,coupon,0
24320,20279,bank_transfer,30713
24321,20280,credit_card,40359
24322,20281,credit_card,5622
24323,20282,coupon,0
24324,20282,credit_card,10105
24325,20283,coupon,0
24326,20283,credit_card,1759
24327,20284,credit_card,35364
24328,20285,bank_transfer,17400
24329,20286,coupon,0
24330,20286,credit_card,28245
24331,20287,credit_card,34283
24332,20288,credit_card,2143
24333,20289,credit_card,41313
24334,20290,bank_transfer,6604
24335,20291,credit_card,33297
24336,20292,credit_card,40150
24337,20293,coupon,0
24338,20293,bank_transfer,3049
24339,20294,coupon,0
24340,20294,bank_transfer,28012
24341,20295,coupon,0
24342,20295,credit_card,37685
24343,20296,credit_card,40012
24344,20297,credit_card,17379
24345,20298,coupon,0
24346,20298,credit_card,21319
24347,20299,credit_card,13164
24348,20300,credit_card,8514
24349,20301,coupon,0
24350,20301,gift_card,20425
24351,20302,credit_card,23881
24352,20303,coupon,0
24353,20303,credit_card,13855
24354,20304,coupon,0
24355,20304,bank_transfer,37907
24356,20305,bank_transfer,44044
24357,20306,bank_transfer,24654
24358,20307,coupon,0
24359,20307,credit_card,1441
24360,20308,credit_card,25424
24361,20309,bank_transfer,16809
24362,20310,coupon,0
24363,20310,credit_card,3840
24364,20311,coupon,0
24365,20311,credit_card,39427
24366,20312,credit_card,40486
24367,20313,credit_card,49765
24368,20314,coupon,0
24369,20314,credit_card,18342
24370,20315,credit_card,14859
24371,20316,credit_card,40813
24372,20317,bank_transfer,21753
24373,20318,credit_card,42981
24374,20319,coupon,0
24375,20319,bank_transfer,26286
24376,20320,credit_card,38060
24377,20321,credit_card,38701
24378,20321,bank_transfer,3168
24379,20322,credit_card,48605
24380,20323,coupon,0
24381,20323,gift_card,46843
24382,20324,credit_card,5238
24383,20325,credit_card,37774
24384,20326,bank_transfer,23414
24385,20327,credit_card,22400
24386,20328,credit_card,27902
24387,20329,bank_transfer,41061
24388,20330,bank_transfer,42516
24389,20331,credit_card,11075
24390,20332,credit_card,44026
24391,20333,credit_card,26920
24392,20334,credit_card,35461
24393,20335,credit_card,37502
24394,20336,gift_card,20676
24395,20337,credit_card,23730
24396,20338,bank_transfer,39324
24397,20339,bank_transfer,24534
24398,20340,credit_card,28635
24399,20341,coupon,0
24400,20341,credit_card,879
24401,20342,credit_card,47025
24402,20343,credit_card,20247
24403,20344,credit_card,23258
24404,20345,credit_card,12934
24405,20346,credit_card,20629
24406,20347,credit_card,7064
24407,20348,bank_transfer,32243
24408,20349,credit_card,14713
24409,20350,credit_card,12339
24410,20351,credit_card,29778
24411,20352,credit_card,22825
24412,20353,bank_transfer,39142
24413,20354,coupon,0
24414,20354,bank_transfer,27592
24415,20355,coupon,0
24416,20355,credit_card,11584
24417,20356,credit_card,38845
24418,20357,credit_card,3143
24419,20357,bank_transfer,5611
24420,20358,gift_card,27874
24421,20359,gift_card,44780
24422,20360,coupon,0
24423,20360,credit_card,45376
24424,20361,coupon,0
24425,20361,credit_card,10652
24426,20362,credit_card,18106
24427,20363,bank_transfer,3777
24428,20364,bank_transfer,8720
24429,20365,coupon,0
24430,20365,credit_card,8560
24431,20366,coupon,0
24432,20366,gift_card,9358
24433,20367,coupon,0
24434,20367,gift_card,43544
24435,20368,credit_card,6836
24436,20369,credit_card,3419
24437,20370,bank_transfer,22714
24438,20371,bank_transfer,45221
24439,20372,credit_card,41903
24440,20373,credit_card,613
24441,20374,bank_transfer,22273
24442,20375,bank_transfer,30433
24443,20375,credit_card,48522
24444,20376,credit_card,7987
24445,20377,coupon,0
24446,20377,credit_card,27682
24447,20378,bank_transfer,30574
24448,20378,bank_transfer,40601
24449,20379,gift_card,30781
24450,20380,coupon,0
24451,20380,credit_card,35949
24452,20381,credit_card,9981
24453,20382,bank_transfer,29718
24454,20383,bank_transfer,29075
24455,20384,bank_transfer,14877
24456,20385,coupon,0
24457,20385,credit_card,43009
24458,20386,credit_card,5374
24459,20387,credit_card,24978
24460,20388,credit_card,25627
24461,20389,credit_card,6925
24462,20390,gift_card,17659
24463,20391,credit_card,20506
24464,20392,bank_transfer,40676
24465,20393,credit_card,36190
24466,20394,bank_transfer,40442
24467,20395,credit_card,19581
24468,20396,coupon,0
24469,20396,credit_card,1879
