id,customer_id,amount,status,ordered_at
17327,5395,19.86,pending,2020-12-04
17328,5395,11.1,completed,2024-01-02
17329,5396,34.15,completed,2024-04-03
17330,5396,85.18,completed,2024-09-29
17331,5396,11.97,completed,2022-03-22
17332,5396,27.67,completed,2021-05-02
17333,5397,6.15,completed,2022-06-13
17334,5397,29.8,completed,2021-08-04
17335,5398,97.2,completed,2025-07-22
17336,5398,3.85,completed,2025-11-30
17337,5398,9.75,pending,2024-02-01
17338,5398,52.32,pending,2023-02-04
17339,5400,42.7,completed,2020-04-28
17340,5400,24.45,completed,2023-06-27
17341,5401,5.7,completed,2022-10-28
17342,5401,5.05,cancelled,2022-11-04
17343,5401,4.1,cancelled,2022-02-14
17344,5401,30.9,completed,2022-03-18
17345,5402,5.55,completed,2024-09-29
17346,5402,19.4,completed,2024-03-12
17347,5402,60.93,completed,2021-04-25
17348,5403,12.37,cancelled,2025-12-01
17349,5404,26.8,completed,2024-07-18
17350,5404,23.4,completed,2020-05-09
17351,5405,3.55,cancelled,2025-01-07
17352,5405,48.25,completed,2021-12-25
17353,5406,8.1,completed,2021-05-26
17354,5406,35.0,cancelled,2020-01-08
17355,5407,127.32,pending,2022-03-27
17356,5407,5.6,completed,2021-12-16
17357,5407,15.34,completed,2022-09-02
17358,5407,8.6,cancelled,2024-04-15
17359,5408,13.2,cancelled,2021-09-04
17360,5408,15.6,completed,2020-08-19
17361,5408,29.17,completed,2022-05-09
17362,5408,74.9,pending,2022-08-06
17363,5409,10.75,pending,2024-10-02
17364,5409,23.5,completed,2025-06-27
17365,5409,14.53,completed,2024-01-19
17366,5409,16.2,completed,2024-12-14
17367,5409,9.5,completed,2025-11-12
17368,5410,63.9,cancelled,2025-01-21
17369,5410,12.64,completed,2023-05-25
17370,5410,11.64,completed,2022-08-03
17371,5410,50.06,completed,2021-11-11
17372,5410,56.65,completed,2025-06-25
17373,5410,49.08,completed,2024-04-07
17374,5410,36.9,completed,2020-04-04
17375,5412,10.49,completed,2024-06-09
17376,5412,31.0,completed,2023-03-08
17377,5412,34.85,completed,2020-10-23
17378,5412,33.85,completed,2021-03-06
17379,5413,20.45,pending,2021-08-26
17380,5413,9.9,completed,2025-07-13
17381,5413,11.8,pending,2023-08-05
17382,5413,5.4,completed,2022-05-29
17383,5414,37.42,pending,2022-09-03
17384,5414,7.5,completed,2022-01-17
17385,5414,33.93,pending,2024-11-03
17386,5414,6.74,completed,2021-09-19
17387,5415,5.45,completed,2021-06-23
17388,5415,55.55,cancelled,2025-12-06
17389,5415,19.35,completed,2024-08-30
17390,5415,23.0,completed,2025-06-24
17391,5415,4.65,completed,2020-11-23
17392,5416,20.61,completed,2024-06-15
17393,5416,19.25,completed,2025-04-20
17394,5417,29.45,pending,2025-09-07
17395,5417,27.95,completed,2025-05-27
17396,5417,5.2,pending,2022-03-13
17397,5418,45.9,pending,2022-12-28
17398,5418,28.35,completed,2025-07-01
17399,5418,27.4,pending,2020-05-20
17400,5419,32.56,completed,2021-01-24
17401,5419,28.26,cancelled,2023-06-16
17402,5419,7.2,completed,2020-03-30
17403,5419,20.15,completed,2024-04-10
17404,5420,55.9,completed,2024-10-09
17405,5420,30.15,completed,2020-02-09
17406,5420,13.42,completed,2022-12-29
17407,5420,11.85,completed,2020-08-23
17408,5421,12.3,completed,2021-04-17
17409,5421,18.85,pending,2020-04-07
17410,5421,3.2,completed,2025-06-06
17411,5421,28.85,completed,2025-09-15
17412,5421,7.65,cancelled,2022-03-16
17413,5421,3.46,completed,2020-09-08
17414,5422,10.7,pending,2024-12-02
17415,5422,18.69,pending,2020-12-21
17416,5422,12.06,completed,2025-05-19
17417,5422,25.8,completed,2020-09-09
17418,5423,9.9,pending,2021-06-27
17419,5423,32.05,completed,2020-12-12
17420,5423,24.68,completed,2021-08-03
17421,5423,65.9,completed,2025-07-20
17422,5423,11.9,pending,2021-11-10
17423,5423,17.95,cancelled,2022-01-13
17424,5423,23.4,completed,2023-05-24
17425,5424,20.25,pending,2024-10-14
17426,5424,26.55,completed,2022-01-29
17427,5424,18.9,pending,2021-08-07
17428,5424,17.85,cancelled,2020-10-17
17429,5424,27.49,cancelled,2020-08-24
17430,5425,70.01,cancelled,2020-07-16
17431,5425,43.2,completed,2023-09-27
17432,5425,112.24,completed,2020-02-02
17433,5425,16.75,completed,2023-01-15
17434,5426,5.22,pending,2022-12-29
17435,5427,10.76,pending,2024-12-02
17436,5428,39.45,completed,2022-08-24
17437,5428,21.01,completed,2025-10-06
17438,5428,11.55,pending,2024-04-25
17439,5429,7.0,completed,2021-03-26
17440,5429,30.3,completed,2024-05-01
17441,5429,37.5,completed,2021-02-12
17442,5430,78.2,completed,2024-04-03
17443,5430,120.9,pending,2021-07-08
17444,5430,11.05,completed,2022-12-01
17445,5430,8.6,pending,2025-02-01
17446,5431,11.15,completed,2024-01-06
17447,5431,21.4,completed,2024-06-13
17448,5431,77.7,completed,2022-04-03
17449,5431,31.0,completed,2024-12-07
17450,5432,20.52,pending,2023-08-15
17451,5432,5.22,cancelled,2022-11-17
17452,5432,60.96,completed,2023-09-22
17453,5432,31.73,completed,2024-09-29
17454,5432,3.18,completed,2021-07-14
17455,5433,61.41,pending,2022-11-29
17456,5433,18.55,completed,2025-06-07
17457,5433,25.6,pending,2021-05-25
17458,5433,52.9,pending,2023-09-30
17459,5433,29.05,completed,2020-11-14
17460,5434,41.32,completed,2025-06-16
17461,5434,18.8,completed,2020-09-17
17462,5434,9.5,pending,2023-01-24
17463,5435,25.01,completed,2023-04-17
17464,5435,42.16,cancelled,2025-10-15
17465,5435,36.1,completed,2022-07-05
17466,5436,104.29,completed,2024-10-04
17467,5436,43.3,completed,2023-11-17
17468,5436,38.94,completed,2020-08-15
17469,5437,112.9,completed,2023-06-26
17470,5437,12.0,completed,2022-01-08
17471,5438,37.2,completed,2024-05-21
17472,5438,19.49,cancelled,2021-04-15
17473,5438,16.79,cancelled,2025-12-11
17474,5439,4.55,completed,2022-10-06
17475,5440,11.9,cancelled,2020-07-30
17476,5441,15.55,pending,2020-05-23
17477,5441,57.24,pending,2020-07-24
17478,5441,37.35,cancelled,2025-09-20
17479,5441,35.65,completed,2022-06-05
17480,5442,19.65,completed,2022-10-22
17481,5442,22.21,completed,2025-02-28
17482,5442,46.29,pending,2022-09-30
17483,5443,12.45,completed,2025-06-27
17484,5443,37.05,completed,2022-10-22
17485,5443,23.4,completed,2020-05-10
17486,5443,50.29,pending,2023-05-07
17487,5444,91.69,completed,2020-01-25
17488,5444,3.1,pending,2020-05-29
17489,5444,26.95,completed,2022-12-25
17490,5444,5.2,completed,2021-02-11
17491,5444,37.4,completed,2025-12-20
17492,5444,32.97,completed,2020-10-20
17493,5444,34.48,completed,2020-11-20
17494,5445,7.8,completed,2025-03-26
17495,5445,21.67,completed,2021-09-05
17496,5446,32.5,cancelled,2020-10-08
17497,5446,28.45,pending,2022-11-08
17498,5446,32.4,completed,2021-06-14
17499,5446,10.05,completed,2024-08-22
17500,5446,77.9,cancelled,2023-07-22
17501,5446,3.45,completed,2025-12-30
17502,5447,5.0,pending,2021-03-13
17503,5447,58.22,completed,2021-06-01
17504,5448,4.95,completed,2021-04-11
17505,5449,13.3,completed,2023-01-06
17506,5449,33.9,cancelled,2025-01-18
17507,5449,9.35,completed,2022-12-18
17508,5449,16.65,cancelled,2024-10-25
17509,5450,36.49,cancelled,2022-10-10
17510,5450,9.9,completed,2025-07-05
17511,5450,37.4,completed,2022-02-07
17512,5450,16.81,pending,2022-12-18
17513,5451,12.75,completed,2022-09-07
17514,5451,24.65,cancelled,2023-11-06
17515,5451,28.95,pending,2025-07-23
17516,5452,22.15,completed,2024-11-19
17517,5452,32.1,completed,2022-08-19
17518,5452,65.32,completed,2024-11-26
17519,5453,22.0,completed,2025-02-13
17520,5453,21.2,completed,2022-12-04
17521,5453,27.35,completed,2021-09-26
17522,5454,88.6,completed,2024-12-21
17523,5454,34.42,cancelled,2022-04-28
17524,5455,14.15,pending,2024-10-04
17525,5455,27.49,pending,2025-03-25
17526,5455,69.88,completed,2024-08-17
17527,5455,10.1,cancelled,2021-07-21
17528,5455,12.5,pending,2020-02-01
17529,5455,21.1,completed,2025-06-09
17530,5456,22.75,completed,2020-09-15
17531,5456,21.5,completed,2020-09-04
17532,5457,36.75,completed,2024-02-21
17533,5458,22.1,pending,2020-01-23
17534,5458,18.8,cancelled,2025-04-05
17535,5458,38.3,pending,2025-06-04
17536,5460,29.4,completed,2022-11-28
17537,5460,43.62,pending,2023-07-17
17538,5460,58.6,pending,2020-11-24
17539,5460,5.05,completed,2021-07-28
17540,5461,17.85,completed,2025-01-02
17541,5461,37.47,pending,2022-07-07
17542,5462,10.35,completed,2023-09-27
17543,5463,47.85,completed,2023-03-03
17544,5463,40.05,completed,2025-01-09
17545,5463,29.53,completed,2024-10-24
17546,5463,43.67,completed,2022-03-18
17547,5464,26.7,completed,2024-10-08
17548,5464,108.12,pending,2024-05-23
17549,5464,6.7,completed,2025-10-30
17550,5464,125.3,pending,2025-02-07
17551,5464,25.8,completed,2021-05-30
17552,5464,19.05,pending,2024-04-13
17553,5464,70.35,completed,2020-07-28
17554,5464,15.35,completed,2023-08-11
17555,5465,63.25,cancelled,2022-06-26
17556,5465,43.25,completed,2020-05-24
17557,5465,34.37,completed,2022-12-24
17558,5465,10.7,completed,2024-03-27
17559,5466,48.95,completed,2020-01-31
17560,5466,22.3,completed,2022-12-19
17561,5466,28.25,pending,2021-08-08
17562,5466,61.7,completed,2021-11-03
17563,5466,54.45,completed,2024-11-20
17564,5467,32.01,completed,2024-09-17
17565,5467,47.95,completed,2024-07-16
17566,5467,21.47,completed,2024-03-21
17567,5467,13.23,completed,2021-10-18
17568,5467,36.15,completed,2024-10-07
17569,5468,10.05,completed,2020-01-19
17570,5468,12.6,completed,2021-03-01
17571,5468,6.2,completed,2025-04-15
17572,5469,57.1,completed,2025-08-27
17573,5469,20.03,completed,2025-01-27
17574,5469,22.32,completed,2024-12-08
17575,5470,40.75,completed,2021-03-26
17576,5470,60.05,completed,2021-01-13
17577,5470,37.75,completed,2025-06-25
17578,5470,10.75,completed,2023-10-07
17579,5471,23.89,completed,2022-12-19
17580,5471,14.8,completed,2022-06-09
17581,5472,16.2,completed,2024-07-29
17582,5472,15.85,cancelled,2021-04-11
17583,5472,20.52,cancelled,2024-01-04
17584,5473,27.9,completed,2020-08-21
17585,5473,6.57,completed,2020-11-18
17586,5474,12.0,cancelled,2022-01-26
17587,5474,3.8,completed,2024-01-12
17588,5474,26.1,pending,2020-08-17
17589,5475,22.17,completed,2020-10-20
17590,5475,6.9,cancelled,2025-07-22
17591,5475,11.0,pending,2025-08-30
17592,5475,71.72,completed,2025-06-11
17593,5476,29.96,completed,2025-12-25
17594,5476,14.05,cancelled,2025-02-11
17595,5476,27.7,pending,2024-11-04
17596,5478,32.85,completed,2022-04-01
17597,5479,41.32,completed,2022-08-22
17598,5479,42.09,cancelled,2023-09-03
17599,5479,44.15,completed,2025-08-16
17600,5480,7.41,completed,2024-11-08
17601,5481,5.0,completed,2020-05-09
17602,5481,25.3,completed,2024-07-13
17603,5482,39.8,pending,2024-07-16
17604,5482,36.7,completed,2023-11-21
17605,5483,35.65,cancelled,2022-06-12
17606,5483,25.95,pending,2023-07-24
17607,5483,37.8,completed,2020-05-13
17608,5483,23.03,pending,2025-10-28
17609,5485,5.55,completed,2023-10-04
17610,5485,13.1,completed,2025-04-26
17611,5485,13.8,completed,2021-05-25
17612,5486,13.15,pending,2023-02-11
17613,5486,17.5,pending,2021-10-03
17614,5486,25.7,completed,2025-12-22
17615,5486,61.9,completed,2021-12-09
17616,5487,17.52,completed,2023-11-28
17617,5487,58.32,completed,2023-08-28
17618,5487,16.45,pending,2023-07-29
17619,5487,45.3,completed,2021-10-12
17620,5487,18.24,cancelled,2024-01-16
17621,5487,39.85,completed,2023-12-24
17622,5487,5.15,completed,2024-12-07
17623,5487,55.8,pending,2020-12-30
17624,5488,21.3,cancelled,2024-08-04
17625,5488,92.05,completed,2020-05-06
17626,5488,10.9,completed,2022-06-15
17627,5488,9.55,completed,2024-06-11
17628,5489,28.49,completed,2021-02-26
17629,5489,15.2,cancelled,2022-08-17
17630,5489,23.9,completed,2025-08-08
17631,5489,5.52,pending,2021-08-18
17632,5489,38.15,pending,2021-02-13
17633,5490,23.4,completed,2020-02-02
17634,5491,56.8,completed,2025-11-11
17635,5491,13.4,pending,2025-08-01
17636,5492,64.95,completed,2025-12-06
17637,5492,18.7,completed,2023-06-28
17638,5493,61.4,completed,2025-04-24
17639,5493,7.3,completed,2020-07-24
17640,5496,5.95,completed,2020-12-06
17641,5496,11.16,pending,2022-07-15
17642,5497,6.7,completed,2020-02-24
17643,5497,7.5,completed,2023-02-25
17644,5497,128.05,cancelled,2020-08-04
17645,5497,69.85,completed,2022-06-07
17646,5498,31.59,completed,2024-06-03
17647,5499,5.76,completed,2021-02-28
17648,5499,15.5,completed,2024-04-16
17649,5499,49.16,completed,2020-11-01
17650,5500,14.47,completed,2022-05-17
17651,5500,3.6,pending,2025-10-27
17652,5501,41.55,pending,2025-03-22
17653,5501,19.15,completed,2022-09-23
17654,5501,14.9,completed,2023-04-09
17655,5501,14.07,completed,2021-09-28
17656,5502,49.0,completed,2024-10-20
17657,5502,56.89,completed,2021-03-05
17658,5502,10.0,completed,2022-02-19
17659,5502,21.4,cancelled,2020-11-01
17660,5502,5.45,pending,2023-10-03
17661,5503,3.1,completed,2022-11-04
17662,5503,8.7,completed,2021-06-12
17663,5504,19.6,completed,2024-09-08
17664,5504,7.5,completed,2025-05-13
17665,5504,5.7,completed,2024-09-03
17666,5505,6.6,completed,2024-05-14
17667,5505,26.65,pending,2024-11-10
17668,5505,17.45,completed,2024-02-26
17669,5505,28.2,pending,2022-04-28
17670,5505,12.35,completed,2021-05-28
17671,5505,51.0,pending,2021-11-17
17672,5505,47.0,completed,2025-02-19
17673,5505,86.05,completed,2025-11-26
17674,5506,115.95,completed,2024-06-08
17675,5506,66.25,completed,2020-07-09
17676,5506,92.85,cancelled,2024-07-26
17677,5506,36.05,cancelled,2023-06-08
17678,5506,62.2,completed,2021-11-10
17679,5507,31.1,completed,2022-12-28
17680,5507,16.4,completed,2023-10-14
17681,5507,18.55,pending,2020-10-10
17682,5507,9.9,completed,2024-10-31
17683,5508,44.24,cancelled,2022-09-12
17684,5508,10.45,completed,2022-09-09
17685,5509,79.75,completed,2025-04-26
17686,5509,75.75,completed,2020-01-27
17687,5509,19.7,pending,2023-07-18
17688,5510,13.75,pending,2021-08-04
17689,5510,17.7,cancelled,2025-04-23
17690,5510,10.62,cancelled,2024-09-08
17691,5510,7.2,completed,2020-06-07
17692,5511,19.6,completed,2021-04-02
17693,5511,67.47,cancelled,2021-01-02
17694,5511,4.0,pending,2025-03-05
17695,5511,28.32,completed,2025-09-19
17696,5511,9.8,completed,2020-08-11
17697,5512,38.58,pending,2025-10-29
17698,5512,13.1,completed,2024-07-06
17699,5513,3.5,cancelled,2021-06-15
17700,5513,34.9,completed,2025-10-25
17701,5514,24.95,completed,2025-10-20
17702,5514,44.79,completed,2025-12-27
17703,5514,36.0,completed,2021-01-01
17704,5514,17.15,completed,2025-11-12
17705,5516,37.8,completed,2025-12-23
17706,5516,23.41,cancelled,2020-12-07
17707,5517,61.5,completed,2024-09-06
17708,5517,26.2,completed,2020-01-22
17709,5517,11.52,completed,2024-09-22
17710,5517,33.62,cancelled,2022-05-07
17711,5518,87.2,completed,2022-01-15
17712,5518,58.7,cancelled,2025-03-27
17713,5518,9.95,completed,2020-07-13
17714,5518,12.0,cancelled,2022-02-06
17715,5519,11.25,completed,2025-02-24
17716,5519,11.65,pending,2025-12-21
17717,5519,56.8,completed,2025-12-31
17718,5520,36.35,pending,2023-09-23
17719,5520,19.95,completed,2025-02-18
17720,5520,7.95,completed,2024-05-16
17721,5520,93.8,completed,2020-04-14
17722,5520,7.6,completed,2023-10-22
17723,5520,9.3,pending,2020-05-30
17724,5520,27.2,pending,2022-06-07
17725,5520,13.95,completed,2023-06-25
17726,5521,52.0,pending,2024-10-23
17727,5521,8.2,completed,2024-03-15
17728,5521,26.49,pending,2023-05-10
17729,5521,25.85,completed,2020-10-18
17730,5522,24.97,completed,2025-10-25
17731,5522,7.65,completed,2023-12-04
17732,5522,3.8,completed,2025-07-06
17733,5523,86.05,completed,2022-07-19
17734,5523,22.1,completed,2024-02-23
17735,5523,15.35,completed,2020-03-30
17736,5524,44.33,pending,2021-02-19
17737,5524,26.3,completed,2023-03-31
17738,5524,9.42,completed,2025-12-04
17739,5524,100.78,pending,2022-05-26
17740,5524,19.2,completed,2020-07-01
17741,5524,51.33,pending,2021-11-24
17742,5524,38.1,completed,2023-12-18
17743,5524,48.3,completed,2025-12-10
17744,5525,11.34,completed,2020-05-24
17745,5525,57.54,pending,2025-01-10
17746,5525,15.6,completed,2025-01-07
17747,5525,68.48,pending,2025-06-20
17748,5525,21.5,cancelled,2021-03-26
17749,5527,15.17,completed,2020-06-13
17750,5527,33.5,completed,2023-10-26
17751,5527,35.49,cancelled,2023-01-10
17752,5527,16.95,completed,2020-02-08
17753,5528,12.7,completed,2024-05-15
17754,5528,5.5,cancelled,2020-11-11
17755,5529,58.25,pending,2022-04-17
17756,5529,15.9,completed,2022-03-17
17757,5529,31.54,completed,2021-05-06
17758,5529,25.4,completed,2020-12-12
17759,5529,53.14,completed,2021-06-25
17760,5529,32.85,completed,2022-05-19
17761,5530,42.3,completed,2021-10-15
17762,5531,5.45,completed,2023-06-10
17763,5531,23.7,cancelled,2024-10-09
17764,5531,140.28,completed,2022-04-23
17765,5531,21.05,completed,2023-06-06
17766,5532,45.5,completed,2023-05-09
17767,5532,53.37,completed,2022-12-08
17768,5532,53.8,completed,2025-03-16
17769,5532,29.64,completed,2024-12-31
17770,5532,61.14,completed,2022-01-08
17771,5532,3.4,cancelled,2024-02-28
17772,5532,24.4,completed,2021-07-22
17773,5532,13.69,completed,2021-02-23
17774,5533,79.65,completed,2021-10-08
17775,5533,4.3,completed,2023-09-12
17776,5533,17.4,completed,2025-12-15
17777,5533,8.93,cancelled,2025-06-14
17778,5533,28.1,completed,2024-12-26
17779,5533,10.8,completed,2024-04-27
17780,5533,14.55,completed,2022-12-14
17781,5534,69.94,completed,2024-04-05
17782,5535,47.0,completed,2023-07-21
17783,5536,18.84,completed,2022-10-11
17784,5536,18.9,pending,2020-04-12
17785,5536,22.2,completed,2022-08-23
17786,5536,117.52,completed,2020-10-17
17787,5536,31.27,completed,2023-09-29
17788,5538,51.45,pending,2023-04-24
17789,5538,28.05,completed,2025-09-22
17790,5538,12.01,completed,2021-01-02
17791,5538,12.2,completed,2023-05-01
17792,5538,34.65,completed,2022-06-10
17793,5538,14.1,completed,2023-11-11
17794,5538,29.28,completed,2025-11-18
17795,5538,29.6,completed,2020-12-22
17796,5539,9.5,pending,2025-02-14
17797,5539,39.56,completed,2022-09-17
17798,5540,23.75,completed,2025-02-14
17799,5540,103.16,completed,2023-08-01
17800,5541,14.95,completed,2020-11-15
17801,5541,24.4,completed,2022-07-12
17802,5541,5.45,completed,2022-12-28
17803,5542,68.75,completed,2025-01-05
17804,5542,24.35,completed,2020-12-03
17805,5542,15.24,pending,2020-12-04
17806,5543,11.36,pending,2025-01-11
17807,5543,31.96,pending,2024-02-19
17808,5543,40.95,completed,2023-04-16
17809,5544,34.66,completed,2020-08-02
17810,5544,42.1,pending,2023-01-13
17811,5544,6.65,cancelled,2025-07-30
17812,5544,23.12,pending,2022-05-20
17813,5544,3.35,completed,2022-06-08
17814,5545,9.6,completed,2021-09-10
17815,5545,22.05,pending,2020-12-12
17816,5545,53.25,completed,2021-06-07
17817,5545,23.4,completed,2021-11-24
17818,5545,42.4,cancelled,2025-03-22
17819,5545,18.6,completed,2022-08-08
17820,5547,18.05,completed,2024-12-12
17821,5547,22.8,completed,2020-09-01
17822,5547,79.55,pending,2024-12-01
17823,5547,17.9,completed,2021-05-18
17824,5548,31.22,completed,2023-06-15
17825,5548,11.9,pending,2020-05-06
17826,5549,6.2,pending,2021-02-07
17827,5550,61.15,completed,2024-01-02
17828,5550,27.4,pending,2022-10-11
17829,5550,66.5,completed,2024-03-01
17830,5550,28.35,completed,2020-10-25
17831,5551,29.75,completed,2020-12-20
17832,5551,23.5,completed,2022-10-30
17833,5551,15.75,pending,2025-01-05
17834,5552,7.8,pending,2023-05-27
17835,5552,16.15,pending,2022-03-15
17836,5552,58.2,completed,2024-03-31
17837,5553,41.65,completed,2020-03-29
17838,5553,6.15,completed,2025-06-22
17839,5554,11.6,completed,2023-12-25
17840,5554,51.39,cancelled,2023-06-24
17841,5554,36.05,pending,2021-11-16
17842,5554,11.1,completed,2023-05-05
17843,5554,66.71,cancelled,2021-05-03
17844,5555,16.65,pending,2023-09-29
17845,5555,20.05,completed,2020-02-21
17846,5556,21.43,completed,2025-09-24
17847,5556,11.2,completed,2025-04-28
17848,5557,8.69,completed,2024-05-01
17849,5557,49.4,completed,2022-01-03
17850,5558,10.7,completed,2022-12-31
17851,5558,36.6,completed,2023-12-27
17852,5559,50.3,pending,2020-06-17
17853,5560,38.88,completed,2025-03-07
17854,5561,28.43,completed,2024-11-08
17855,5562,54.05,completed,2023-01-05
17856,5562,23.7,completed,2023-10-30
17857,5564,25.4,completed,2024-06-21
17858,5564,9.4,completed,2025-05-20
17859,5564,6.4,completed,2025-04-23
17860,5564,24.6,completed,2025-05-03
17861,5564,13.1,completed,2024-04-08
17862,5565,4.05,completed,2022-05-02
17863,5565,39.86,cancelled,2023-12-22
17864,5566,4.3,pending,2021-07-23
17865,5566,61.16,completed,2025-02-27
17866,5566,53.64,pending,2025-01-29
17867,5566,4.32,completed,2023-02-23
17868,5566,15.35,pending,2023-09-09
17869,5566,26.6,completed,2025-02-15
17870,5567,58.5,pending,2024-12-11
17871,5567,22.81,cancelled,2020-10-01
17872,5568,70.67,completed,2025-12-31
17873,5568,31.35,completed,2021-12-31
17874,5568,13.6,completed,2022-08-08
17875,5571,32.97,pending,2020-12-01
17876,5571,50.65,completed,2020-03-12
17877,5571,11.9,completed,2022-02-15
17878,5571,29.4,completed,2024-09-24
17879,5571,43.3,completed,2024-03-13
17880,5572,55.3,pending,2022-08-07
17881,5572,16.35,completed,2023-09-26
17882,5573,18.75,cancelled,2025-11-09
17883,5573,17.65,cancelled,2020-03-01
17884,5573,18.25,cancelled,2021-07-17
17885,5574,41.06,completed,2022-12-21
17886,5575,53.97,pending,2023-06-29
17887,5575,23.8,completed,2024-10-04
17888,5575,30.75,pending,2024-04-06
17889,5575,38.75,completed,2023-01-01
17890,5576,60.81,completed,2022-05-02
17891,5576,42.6,pending,2020-04-30
17892,5577,6.5,completed,2021-04-26
17893,5577,71.67,completed,2023-12-20
17894,5577,19.82,completed,2021-06-14
17895,5578,7.85,completed,2025-04-15
17896,5579,5.18,pending,2025-06-05
17897,5579,6.72,completed,2021-09-23
17898,5580,39.5,completed,2024-12-07
17899,5580,13.79,completed,2022-08-30
17900,5580,7.25,completed,2020-06-27
17901,5581,20.9,completed,2025-10-19
17902,5581,35.55,completed,2020-10-07
17903,5581,40.75,completed,2021-09-24
17904,5581,50.0,pending,2021-06-13
17905,5581,4.25,pending,2023-02-12
17906,5581,23.1,completed,2024-04-09
17907,5582,22.85,cancelled,2022-03-22
17908,5582,7.25,cancelled,2024-10-23
17909,5582,7.11,completed,2020-02-18
17910,5583,31.27,completed,2024-04-09
17911,5583,12.15,completed,2025-03-01
17912,5584,17.4,completed,2022-01-30
17913,5584,81.08,completed,2021-08-26
17914,5584,19.9,completed,2022-06-16
17915,5584,21.9,pending,2022-10-06
17916,5585,25.25,completed,2024-09-09
17917,5586,13.4,cancelled,2025-08-04
17918,5586,15.01,cancelled,2022-03-05
17919,5586,96.55,pending,2020-03-22
17920,5586,11.85,pending,2025-08-24
17921,5587,29.95,completed,2025-10-03
17922,5587,27.7,cancelled,2024-03-09
17923,5588,11.6,completed,2024-03-26
17924,5589,12.7,pending,2021-02-25
17925,5589,19.6,completed,2021-06-22
17926,5589,19.84,completed,2020-09-20
17927,5590,38.89,completed,2023-01-26
17928,5590,27.2,completed,2021-11-09
17929,5591,5.6,completed,2021-09-17
17930,5591,92.3,completed,2024-09-19
17931,5591,4.9,completed,2023-02-15
17932,5592,28.36,completed,2020-02-05
17933,5592,26.75,completed,2023-08-10
17934,5593,30.3,completed,2022-01-14
17935,5593,2.52,completed,2025-10-16
17936,5593,2.7,pending,2022-06-21
17937,5593,61.78,pending,2020-09-09
17938,5593,45.21,pending,2024-08-03
17939,5593,40.18,cancelled,2023-12-11
17940,5593,33.4,completed,2024-11-14
17941,5594,31.95,completed,2022-10-04
17942,5594,14.05,completed,2025-12-11
17943,5594,11.4,completed,2021-11-21
17944,5594,27.0,completed,2020-06-07
17945,5594,46.7,completed,2024-05-22
17946,5595,20.7,completed,2021-10-11
17947,5595,13.75,completed,2021-02-05
17948,5596,7.8,completed,2025-02-02
17949,5596,5.6,completed,2024-05-16
17950,5596,68.53,completed,2020-06-06
17951,5596,51.43,pending,2023-10-09
17952,5596,10.05,completed,2024-04-02
17953,5597,24.15,completed,2024-04-16
17954,5598,35.6,completed,2024-02-24
17955,5598,7.45,pending,2020-07-19
17956,5598,42.25,completed,2025-05-03
17957,5598,11.8,completed,2021-09-12
17958,5599,4.3,completed,2025-12-03
17959,5599,13.6,cancelled,2025-06-15
17960,5599,31.8,completed,2024-03-19
17961,5600,7.45,completed,2024-07-19
17962,5600,8.87,completed,2020-11-10
17963,5600,20.6,cancelled,2021-07-30
17964,5600,10.11,completed,2020-01-14
17965,5601,5.7,pending,2025-06-21
17966,5601,3.2,completed,2021-09-22
17967,5601,5.22,pending,2023-12-01
17968,5602,5.51,pending,2025-09-26
17969,5602,22.13,completed,2020-03-24
17970,5602,49.4,completed,2024-10-04
17971,5603,13.85,completed,2021-03-09
17972,5603,64.45,cancelled,2023-01-27
17973,5604,89.58,pending,2022-08-15
17974,5604,16.2,completed,2020-11-22
17975,5604,54.1,completed,2024-12-26
17976,5604,18.3,completed,2024-05-06
17977,5606,63.21,completed,2025-05-03
17978,5606,11.3,cancelled,2023-02-04
17979,5606,14.71,cancelled,2025-02-22
17980,5606,12.7,completed,2025-05-26
17981,5606,28.55,completed,2022-11-29
17982,5606,11.56,completed,2024-08-04
17983,5607,4.35,completed,2020-01-22
17984,5607,47.55,completed,2023-07-31
17985,5607,28.4,pending,2025-04-22
17986,5607,27.75,cancelled,2024-02-14
17987,5607,5.95,completed,2022-01-03
17988,5608,12.3,completed,2024-06-10
17989,5608,78.7,completed,2020-10-06
17990,5608,12.8,completed,2024-01-11
17991,5609,28.21,pending,2020-10-12
17992,5609,5.0,completed,2025-02-20
17993,5609,39.63,pending,2023-02-18
17994,5610,36.45,completed,2022-12-24
17995,5610,53.36,cancelled,2022-05-07
17996,5611,56.05,completed,2020-11-07
17997,5611,7.6,pending,2020-05-05
17998,5611,37.9,completed,2020-06-30
17999,5611,26.48,pending,2023-09-14
18000,5611,31.65,completed,2022-04-20
18001,5611,108.0,completed,2023-05-04
18002,5612,35.4,pending,2022-06-27
18003,5612,33.32,completed,2021-10-06
18004,5612,5.2,pending,2025-07-14
18005,5612,31.58,pending,2025-11-13
18006,5612,5.25,completed,2020-12-30
18007,5613,38.03,completed,2024-07-07
18008,5613,68.15,completed,2021-01-22
18009,5614,14.05,completed,2024-01-27
18010,5614,19.25,completed,2022-02-08
18011,5614,3.8,cancelled,2020-12-14
18012,5614,114.2,completed,2024-08-03
18013,5615,5.4,completed,2024-06-11
18014,5615,32.93,pending,2021-03-11
18015,5615,65.6,completed,2025-07-10
18016,5615,12.45,completed,2020-08-03
